domain,class_label,length,sld_length,n_labels,digit_count,digit_ratio,alpha_count,alpha_ratio,hyphen_count,hyphen_ratio,vowel_count,vowel_ratio,consonant_count,consonant_ratio,unique_chars,unique_char_ratio,hex_char_ratio,char_entropy,bigram_entropy,trigram_entropy,longest_consonant_run,longest_digit_run,consec_consonant_ratio,consec_digit_ratio,repeated_char_ratio,gini_index,has_digits,starts_with_digit,digit_alpha_transitions,max_label_length,mean_label_length,std_label_length,tld_is_common,sld_digit_ratio,sld_entropy,subdomain_count,markov_log_likelihood,kl_div_from_benign,compression_ratio
xkvpfviohydtuom.co.uk,cryptolocker,21.0,15.0,3.0,0.0,0.0,19.0,1.0,0.0,0.0,6.0,0.31578946,13.0,0.68421054,14.0,0.7368421,0.15789473,3.6818807,4.169925,4.087463,6.0,0.0,0.31578946,0.0,0.2857143,0.9141274,0.0,0.0,0.0,15.0,6.3333335,6.1282587,0.0,0.0,3.640224,0.0,7.758333,1.0650598,1.4210526
nqlinkltjeikxl.com,cryptolocker,18.0,14.0,2.0,0.0,0.0,17.0,1.0,0.0,0.0,4.0,0.23529412,13.0,0.7647059,12.0,0.7058824,0.11764706,3.4548223,4.0,3.9068906,5.0,0.0,0.29411766,0.0,0.33333334,0.899654,0.0,0.0,0.0,14.0,8.5,5.5,1.0,0.0,3.0391486,0.0,7.51,1.1319723,1.4705882
qcxsuxfyyxhl.ru,cryptolocker,15.0,12.0,2.0,0.0,0.0,14.0,1.0,0.0,0.0,2.0,0.14285715,12.0,0.85714287,10.0,0.71428573,0.14285715,3.182006,3.7004397,3.5849626,8.0,0.0,0.5714286,0.0,0.3,0.877551,0.0,0.0,0.0,12.0,7.0,5.0,1.0,0.0,3.0220551,0.0,10.0,1.8337895,1.5714285
grawfrkvpsii.co.uk,cryptolocker,18.0,12.0,3.0,0.0,0.0,16.0,1.0,0.0,0.0,5.0,0.3125,11.0,0.6875,13.0,0.8125,0.1875,3.625,3.9068906,3.807355,7.0,0.0,0.4375,0.0,0.23076923,0.9140625,0.0,0.0,0.0,12.0,5.3333335,4.714045,0.0,0.0,3.251629,0.0,6.812,0.89640117,1.5
oxespehxmvonb.biz,cryptolocker,17.0,13.0,2.0,0.0,0.0,16.0,1.0,0.0,0.0,5.0,0.3125,11.0,0.6875,12.0,0.75,0.25,3.5,3.9068906,3.807355,4.0,0.0,0.25,0.0,0.33333334,0.90625,0.0,0.0,0.0,13.0,8.0,5.0,1.0,0.0,3.2389011,0.0,7.67,1.2160492,1.5
yuuhdqtlwymbea.co.uk,cryptolocker,20.0,14.0,3.0,0.0,0.0,18.0,1.0,0.0,0.0,6.0,0.33333334,12.0,0.6666667,15.0,0.8333333,0.2777778,3.7946534,4.087463,4.0,9.0,0.0,0.5,0.0,0.13333334,0.9197531,0.0,0.0,0.0,14.0,6.0,5.656854,0.0,0.0,3.5216405,0.0,7.932941,0.9020816,1.4444444
exiepargaipmlk.org,cryptolocker,18.0,14.0,2.0,0.0,0.0,17.0,1.0,0.0,0.0,7.0,0.4117647,10.0,0.5882353,11.0,0.64705884,0.23529412,3.3815806,3.875,3.9068906,4.0,0.0,0.23529412,0.0,0.54545456,0.899654,0.0,0.0,0.0,14.0,8.5,5.5,1.0,0.0,3.2359264,0.0,7.629375,0.8647698,1.4705882
yvmqcnrenqvg.biz,cryptolocker,16.0,12.0,2.0,0.0,0.0,15.0,1.0,0.0,0.0,2.0,0.13333334,13.0,0.8666667,12.0,0.8,0.2,3.5068905,3.807355,3.7004397,7.0,0.0,0.46666667,0.0,0.25,0.9066667,0.0,0.0,0.0,12.0,7.5,4.5,1.0,0.0,3.0849626,0.0,8.405,1.4994941,1.5333333
wdofkmdwfhrca.biz,cryptolocker,17.0,13.0,2.0,0.0,0.0,16.0,1.0,0.0,0.0,3.0,0.1875,13.0,0.8125,13.0,0.8125,0.4375,3.625,3.9068906,3.807355,9.0,0.0,0.5625,0.0,0.23076923,0.9140625,0.0,0.0,0.0,13.0,8.0,5.0,1.0,0.0,3.2389011,0.0,8.372,1.1530323,1.5
ishgoqusgsmyta.ru,cryptolocker,17.0,14.0,2.0,0.0,0.0,16.0,1.0,0.0,0.0,5.0,0.3125,11.0,0.6875,12.0,0.75,0.0625,3.4528196,3.9068906,3.807355,6.0,0.0,0.375,0.0,0.25,0.8984375,0.0,0.0,0.0,14.0,8.0,6.0,1.0,0.0,3.324863,0.0,8.192,0.88407856,1.5
uhvvarlktxskki.co.uk,cryptolocker,20.0,14.0,3.0,0.0,0.0,18.0,1.0,0.0,0.0,5.0,0.2777778,13.0,0.7222222,13.0,0.7222222,0.11111111,3.5032582,4.087463,4.0,8.0,0.0,0.44444445,0.0,0.23076923,0.89506173,0.0,0.0,0.0,14.0,6.0,5.656854,0.0,0.0,3.324863,0.0,8.267058,1.1465896,1.4444444
irxqtibptdhbhms.ru,cryptolocker,18.0,15.0,2.0,0.0,0.0,17.0,1.0,0.0,0.0,3.0,0.1764706,14.0,0.8235294,12.0,0.7058824,0.1764706,3.4992275,4.0,3.9068906,10.0,0.0,0.5882353,0.0,0.41666666,0.90657437,0.0,0.0,0.0,15.0,8.5,6.5,1.0,0.0,3.3735573,0.0,9.509375,1.1006509,1.4705882
wdhjcnjsccqd.biz,cryptolocker,16.0,12.0,2.0,0.0,0.0,15.0,1.0,0.0,0.0,1.0,0.06666667,14.0,0.93333334,11.0,0.73333335,0.4,3.3232315,3.807355,3.7004397,13.0,0.0,0.8666667,0.0,0.27272728,0.8888889,0.0,0.0,0.0,12.0,7.5,4.5,1.0,0.0,2.8553886,0.0,9.577143,1.6466895,1.5333333
iupkxaasxmdnrtk.org,cryptolocker,19.0,15.0,2.0,0.0,0.0,18.0,1.0,0.0,0.0,5.0,0.2777778,13.0,0.7222222,14.0,0.7777778,0.16666667,3.7254806,4.087463,4.0,8.0,0.0,0.44444445,0.0,0.2857143,0.9197531,0.0,0.0,0.0,15.0,9.0,6.0,1.0,0.0,3.5068905,0.0,8.650588,0.8112354,1.4444444
rhmhofxonaemixd.com,cryptolocker,19.0,15.0,2.0,0.0,0.0,18.0,1.0,0.0,0.0,6.0,0.33333334,12.0,0.6666667,12.0,0.6666667,0.2777778,3.4193819,4.087463,4.0,4.0,0.0,0.22222222,0.0,0.33333334,0.89506173,0.0,0.0,0.0,15.0,9.0,6.0,1.0,0.0,3.3735573,0.0,7.22,0.9749122,1.4444444
neycoydhvregrn.info,cryptolocker,19.0,14.0,2.0,0.0,0.0,18.0,1.0,0.0,0.0,5.0,0.2777778,13.0,0.7222222,12.0,0.6666667,0.2777778,3.4613202,4.087463,4.0,5.0,0.0,0.2777778,0.0,0.41666666,0.90123457,0.0,0.0,0.0,14.0,9.0,5.0,1.0,0.0,3.2359264,0.0,7.4441175,0.76560843,1.4444444
mtydgacfdvlqe.info,cryptolocker,18.0,13.0,2.0,0.0,0.0,17.0,1.0,0.0,0.0,4.0,0.23529412,13.0,0.7647059,15.0,0.88235295,0.4117647,3.8521688,4.0,3.9068906,6.0,0.0,0.3529412,0.0,0.13333334,0.9273356,0.0,0.0,0.0,13.0,8.5,4.5,1.0,0.0,3.5465937,0.0,8.280625,0.79245347,1.4705882
chxbckiuodde.org,cryptolocker,16.0,12.0,2.0,0.0,0.0,15.0,1.0,0.0,0.0,5.0,0.33333334,10.0,0.6666667,12.0,0.8,0.4,3.5068905,3.807355,3.7004397,6.0,0.0,0.4,0.0,0.25,0.9066667,0.0,0.0,0.0,12.0,7.5,4.5,1.0,0.0,3.251629,0.0,8.497857,0.98427844,1.5333333
qoogityujyajs.co.uk,cryptolocker,19.0,13.0,3.0,0.0,0.0,17.0,1.0,0.0,0.0,7.0,0.4117647,10.0,0.5882353,12.0,0.7058824,0.11764706,3.4548223,4.0,3.9068906,3.0,0.0,0.1764706,0.0,0.33333334,0.899654,0.0,0.0,0.0,13.0,5.6666665,5.1854496,0.0,0.0,3.2389011,0.0,7.815,1.1920168,1.4705882
yekdousjlqlymr.net,cryptolocker,18.0,14.0,2.0,0.0,0.0,17.0,1.0,0.0,0.0,4.0,0.23529412,13.0,0.7647059,14.0,0.8235294,0.1764706,3.7345216,4.0,3.9068906,9.0,0.0,0.5294118,0.0,0.21428572,0.9204152,0.0,0.0,0.0,14.0,8.5,5.5,1.0,0.0,3.5216405,0.0,7.528125,0.8046805,1.4705882
bouypilgshut.co.uk,cryptolocker,18.0,12.0,3.0,0.0,0.0,16.0,1.0,0.0,0.0,6.0,0.375,10.0,0.625,13.0,0.8125,0.125,3.5778196,3.7735572,3.807355,4.0,0.0,0.25,0.0,0.15384616,0.90625,0.0,0.0,0.0,12.0,5.3333335,4.714045,0.0,0.0,3.4182959,0.0,7.6326666,0.8650781,1.5
febnyqwayxlhgm.biz,cryptolocker,18.0,14.0,2.0,0.0,0.0,17.0,1.0,0.0,0.0,3.0,0.1764706,14.0,0.8235294,15.0,0.88235295,0.29411766,3.8521688,4.0,3.9068906,7.0,0.0,0.4117647,0.0,0.13333334,0.9273356,0.0,0.0,0.0,14.0,8.5,5.5,1.0,0.0,3.6644979,0.0,9.63,1.209974,1.4705882
kpbranlclpuwv.ru,cryptolocker,16.0,13.0,2.0,0.0,0.0,15.0,1.0,0.0,0.0,3.0,0.2,12.0,0.8,11.0,0.73333335,0.2,3.3735573,3.807355,3.7004397,5.0,0.0,0.33333334,0.0,0.36363637,0.8977778,0.0,0.0,0.0,13.0,7.5,5.5,1.0,0.0,3.3927474,0.0,8.085714,1.1105614,1.5333333
ruacuuqbipkjj.com,cryptolocker,17.0,13.0,2.0,0.0,0.0,16.0,1.0,0.0,0.0,6.0,0.375,10.0,0.625,12.0,0.75,0.25,3.4528196,3.9068906,3.807355,5.0,0.0,0.3125,0.0,0.25,0.8984375,0.0,0.0,0.0,13.0,8.0,5.0,1.0,0.0,3.180833,0.0,7.89,1.3559213,1.5
htayshrqqsobyro.com,cryptolocker,19.0,15.0,2.0,0.0,0.0,18.0,1.0,0.0,0.0,4.0,0.22222222,14.0,0.7777778,11.0,0.6111111,0.16666667,3.350209,4.087463,4.0,7.0,0.0,0.3888889,0.0,0.54545456,0.89506173,0.0,0.0,0.0,15.0,9.0,6.0,1.0,0.0,3.1068907,0.0,7.3829412,1.1141287,1.4444444
lfkoylmhrqsjxu.com,cryptolocker,18.0,14.0,2.0,0.0,0.0,17.0,1.0,0.0,0.0,3.0,0.1764706,14.0,0.8235294,14.0,0.8235294,0.11764706,3.7345216,4.0,3.9068906,9.0,0.0,0.5294118,0.0,0.21428572,0.9204152,0.0,0.0,0.0,14.0,8.5,5.5,1.0,0.0,3.6644979,0.0,9.134375,1.1247334,1.4705882
ssmnrewgwjxpprd.com,cryptolocker,19.0,15.0,2.0,0.0,0.0,18.0,1.0,0.0,0.0,2.0,0.11111111,16.0,0.8888889,13.0,0.7222222,0.16666667,3.6143694,4.087463,4.0,10.0,0.0,0.5555556,0.0,0.3846154,0.91358024,0.0,0.0,0.0,15.0,9.0,6.0,1.0,0.0,3.3735573,0.0,7.5682354,0.94976187,1.4444444
sidfeoojojwnp.biz,cryptolocker,17.0,13.0,2.0,0.0,0.0,16.0,1.0,0.0,0.0,6.0,0.375,10.0,0.625,12.0,0.75,0.25,3.4528196,3.7735572,3.807355,5.0,0.0,0.3125,0.0,0.25,0.8984375,0.0,0.0,0.0,13.0,8.0,5.0,1.0,0.0,3.180833,0.0,8.738,1.1572601,1.5
ljxkhbpyrkgq.net,cryptolocker,16.0,12.0,2.0,0.0,0.0,15.0,1.0,0.0,0.0,1.0,0.06666667,14.0,0.93333334,14.0,0.93333334,0.13333334,3.7735572,3.807355,3.7004397,13.0,0.0,0.8666667,0.0,0.071428575,0.92444444,0.0,0.0,0.0,12.0,7.5,4.5,1.0,0.0,3.4182959,0.0,9.016429,1.2489731,1.5333333
mduwedqqayqhdxl.org,cryptolocker,19.0,15.0,2.0,0.0,0.0,18.0,1.0,0.0,0.0,4.0,0.22222222,14.0,0.7777778,14.0,0.7777778,0.2777778,3.6416042,4.087463,4.0,6.0,0.0,0.33333334,0.0,0.14285715,0.9074074,0.0,0.0,0.0,15.0,9.0,6.0,1.0,0.0,3.2729056,0.0,8.67,1.289737,1.4444444
pbyhnifuqblkli.biz,cryptolocker,18.0,14.0,2.0,0.0,0.0,17.0,1.0,0.0,0.0,4.0,0.23529412,13.0,0.7647059,12.0,0.7058824,0.23529412,3.4104173,4.0,3.9068906,5.0,0.0,0.29411766,0.0,0.25,0.8927336,0.0,0.0,0.0,14.0,8.5,5.5,1.0,0.0,3.3787835,0.0,8.18625,1.4496063,1.4705882
vdsgueeueuoiqxh.ru,cryptolocker,18.0,15.0,2.0,0.0,0.0,17.0,1.0,0.0,0.0,9.0,0.5294118,8.0,0.47058824,12.0,0.7058824,0.23529412,3.3371754,3.75,3.9068906,4.0,0.0,0.23529412,0.0,0.16666667,0.8788927,0.0,0.0,0.0,15.0,8.5,6.5,1.0,0.0,3.2729056,0.0,10.0,1.0802798,1.4705882
msahmebyexnlqn.net,cryptolocker,18.0,14.0,2.0,0.0,0.0,17.0,1.0,0.0,0.0,4.0,0.23529412,13.0,0.7647059,12.0,0.7058824,0.29411766,3.4104173,4.0,3.9068906,6.0,0.0,0.3529412,0.0,0.25,0.8927336,0.0,0.0,0.0,14.0,8.5,5.5,1.0,0.0,3.3787835,0.0,7.92375,0.93556607,1.4705882
aryypefiatwssk.net,cryptolocker,18.0,14.0,2.0,0.0,0.0,17.0,1.0,0.0,0.0,5.0,0.29411766,12.0,0.7058824,12.0,0.7058824,0.29411766,3.4992275,4.0,3.9068906,6.0,0.0,0.3529412,0.0,0.41666666,0.90657437,0.0,0.0,0.0,14.0,8.5,5.5,1.0,0.0,3.3787835,0.0,6.21375,0.677771,1.4705882
wghjtvyfgbcix.biz,cryptolocker,17.0,13.0,2.0,0.0,0.0,16.0,1.0,0.0,0.0,2.0,0.125,14.0,0.875,13.0,0.8125,0.25,3.625,3.9068906,3.807355,11.0,0.0,0.6875,0.0,0.23076923,0.9140625,0.0,0.0,0.0,13.0,8.0,5.0,1.0,0.0,3.5465937,0.0,9.605333,1.5069214,1.5
xbfgtexxofrgqv.net,cryptolocker,18.0,14.0,2.0,0.0,0.0,17.0,1.0,0.0,0.0,3.0,0.1764706,14.0,0.8235294,11.0,0.64705884,0.29411766,3.3371754,4.0,3.9068906,6.0,0.0,0.3529412,0.0,0.45454547,0.8927336,0.0,0.0,0.0,14.0,8.5,5.5,1.0,0.0,3.182006,0.0,7.965,1.5073025,1.4705882
qnpsfjghldgfgf.info,cryptolocker,19.0,14.0,2.0,0.0,0.0,18.0,1.0,0.0,0.0,2.0,0.11111111,16.0,0.8888889,12.0,0.6666667,0.2777778,3.350209,3.9698157,4.0,14.0,0.0,0.7777778,0.0,0.25,0.88271606,0.0,0.0,0.0,14.0,9.0,5.0,1.0,0.0,3.1280854,0.0,8.762941,1.373698,1.4444444
fixydjsprfijfof.info,cryptolocker,20.0,15.0,2.0,0.0,0.0,19.0,1.0,0.0,0.0,5.0,0.2631579,14.0,0.7368421,11.0,0.57894737,0.31578946,3.1761103,3.7946534,4.087463,8.0,0.0,0.42105263,0.0,0.36363637,0.8642659,0.0,0.0,0.0,15.0,9.5,5.5,1.0,0.0,3.1068907,0.0,7.053889,1.4633696,1.4210526
royltbrqxuxc.co.uk,cryptolocker,18.0,12.0,3.0,0.0,0.0,16.0,1.0,0.0,0.0,4.0,0.25,12.0,0.75,11.0,0.6875,0.1875,3.375,3.9068906,3.807355,7.0,0.0,0.4375,0.0,0.45454547,0.8984375,0.0,0.0,0.0,12.0,5.3333335,4.714045,0.0,0.0,3.251629,0.0,8.183333,1.3779125,1.5
ixrhlwnfqdbp.biz,cryptolocker,16.0,12.0,2.0,0.0,0.0,15.0,1.0,0.0,0.0,2.0,0.13333334,13.0,0.8666667,13.0,0.8666667,0.26666668,3.640224,3.807355,3.7004397,12.0,0.0,0.8,0.0,0.15384616,0.91555554,0.0,0.0,0.0,12.0,7.5,4.5,1.0,0.0,3.5849626,0.0,9.577143,1.3870903,1.5333333
vomwdsyyypuxver.biz,cryptolocker,19.0,15.0,2.0,0.0,0.0,18.0,1.0,0.0,0.0,4.0,0.22222222,14.0,0.7777778,15.0,0.8333333,0.16666667,3.7946534,3.9698157,4.0,8.0,0.0,0.44444445,0.0,0.13333334,0.9197531,0.0,0.0,0.0,15.0,9.0,6.0,1.0,0.0,3.4565647,0.0,8.107059,1.1062472,1.4444444
gitnbomeiekjbp.com,cryptolocker,18.0,14.0,2.0,0.0,0.0,17.0,1.0,0.0,0.0,6.0,0.3529412,11.0,0.64705884,12.0,0.7058824,0.29411766,3.4992275,3.875,3.9068906,5.0,0.0,0.29411766,0.0,0.41666666,0.90657437,0.0,0.0,0.0,14.0,8.5,5.5,1.0,0.0,3.3787835,0.0,7.39,0.91195494,1.4705882
ujdmuxltveoqkkk.co.uk,cryptolocker,21.0,15.0,3.0,0.0,0.0,19.0,1.0,0.0,0.0,6.0,0.31578946,13.0,0.68421054,13.0,0.68421054,0.15789473,3.4713545,4.058814,4.087463,5.0,0.0,0.2631579,0.0,0.23076923,0.89196676,0.0,0.0,0.0,15.0,6.3333335,6.1282587,0.0,0.0,3.4565647,0.0,8.566667,1.3823321,1.4210526
kfgvwgkgnuno.info,cryptolocker,17.0,12.0,2.0,0.0,0.0,16.0,1.0,0.0,0.0,4.0,0.25,12.0,0.75,9.0,0.5625,0.125,3.0306392,3.9068906,3.807355,9.0,0.0,0.5625,0.0,0.5555556,0.8671875,0.0,0.0,0.0,12.0,8.0,4.0,1.0,0.0,2.8553886,0.0,8.204667,1.4266037,1.5
dieemaslquodxgx.ru,cryptolocker,18.0,15.0,2.0,0.0,0.0,17.0,1.0,0.0,0.0,7.0,0.4117647,10.0,0.5882353,13.0,0.7647059,0.29411766,3.6168747,4.0,3.9068906,5.0,0.0,0.29411766,0.0,0.30769232,0.9134948,0.0,0.0,0.0,15.0,8.5,6.5,1.0,0.0,3.5068905,0.0,8.32125,0.9257266,1.4705882
pdtkrqmttopsu.org,cryptolocker,17.0,13.0,2.0,0.0,0.0,16.0,1.0,0.0,0.0,3.0,0.1875,13.0,0.8125,11.0,0.6875,0.0625,3.3278196,3.9068906,3.807355,9.0,0.0,0.5625,0.0,0.36363637,0.890625,0.0,0.0,0.0,13.0,8.0,5.0,1.0,0.0,3.180833,0.0,8.538667,1.0169741,1.5
pepmuqtsesvr.co.uk,cryptolocker,18.0,12.0,3.0,0.0,0.0,16.0,1.0,0.0,0.0,5.0,0.3125,11.0,0.6875,12.0,0.75,0.1875,3.5,3.9068906,3.807355,4.0,0.0,0.25,0.0,0.33333334,0.90625,0.0,0.0,0.0,12.0,5.3333335,4.714045,0.0,0.0,3.0849626,0.0,7.214,0.9478296,1.5
yfpjjiuakycatnq.com,cryptolocker,19.0,15.0,2.0,0.0,0.0,18.0,1.0,0.0,0.0,5.0,0.2777778,13.0,0.7222222,14.0,0.7777778,0.2777778,3.7254806,4.087463,4.0,5.0,0.0,0.2777778,0.0,0.2857143,0.9197531,0.0,0.0,0.0,15.0,9.0,6.0,1.0,0.0,3.5068905,0.0,8.321177,1.0983291,1.4444444
mnerjxdxjhbppb.net,cryptolocker,18.0,14.0,2.0,0.0,0.0,17.0,1.0,0.0,0.0,2.0,0.11764706,15.0,0.88235295,11.0,0.64705884,0.29411766,3.3815806,3.875,3.9068906,12.0,0.0,0.7058824,0.0,0.54545456,0.899654,0.0,0.0,0.0,14.0,8.5,5.5,1.0,0.0,3.2359264,0.0,7.840625,1.3676447,1.4705882
ublanupitbqxno.net,cryptolocker,18.0,14.0,2.0,0.0,0.0,17.0,1.0,0.0,0.0,6.0,0.3529412,11.0,0.64705884,12.0,0.7058824,0.23529412,3.4548223,4.0,3.9068906,5.0,0.0,0.29411766,0.0,0.33333334,0.899654,0.0,0.0,0.0,14.0,8.5,5.5,1.0,0.0,3.3787835,0.0,6.1225,0.97374964,1.4705882
wujxgnnkemjsgy.org,cryptolocker,18.0,14.0,2.0,0.0,0.0,17.0,1.0,0.0,0.0,3.0,0.1764706,14.0,0.8235294,13.0,0.7647059,0.05882353,3.5724695,4.0,3.9068906,6.0,0.0,0.3529412,0.0,0.23076923,0.90657437,0.0,0.0,0.0,14.0,8.5,5.5,1.0,0.0,3.3787835,0.0,9.135,1.171668,1.4705882
nvhltyalxunkbkn.info,cryptolocker,20.0,15.0,2.0,0.0,0.0,19.0,1.0,0.0,0.0,4.0,0.21052632,15.0,0.7894737,14.0,0.7368421,0.15789473,3.6163485,4.169925,4.087463,6.0,0.0,0.31578946,0.0,0.21428572,0.9030471,0.0,0.0,0.0,15.0,9.5,5.5,1.0,0.0,3.3232315,0.0,7.7883334,0.9378132,1.4210526
puuuwyjjawohh.co.uk,cryptolocker,19.0,13.0,3.0,0.0,0.0,17.0,1.0,0.0,0.0,7.0,0.4117647,10.0,0.5882353,10.0,0.5882353,0.11764706,3.1462865,3.875,3.9068906,4.0,0.0,0.23529412,0.0,0.5,0.8719723,0.0,0.0,0.0,13.0,5.6666665,5.1854496,0.0,0.0,2.8731406,0.0,8.375,1.4847463,1.4705882
qjkjomqsqybdp.co.uk,cryptolocker,19.0,13.0,3.0,0.0,0.0,17.0,1.0,0.0,0.0,3.0,0.1764706,14.0,0.8235294,12.0,0.7058824,0.1764706,3.4548223,4.0,3.9068906,9.0,0.0,0.5294118,0.0,0.33333334,0.899654,0.0,0.0,0.0,13.0,5.6666665,5.1854496,0.0,0.0,3.180833,0.0,8.658125,1.7483633,1.4705882
bwwmwsagvfah.ru,cryptolocker,15.0,12.0,2.0,0.0,0.0,14.0,1.0,0.0,0.0,3.0,0.21428572,11.0,0.78571427,11.0,0.78571427,0.2857143,3.324863,3.7004397,3.5849626,6.0,0.0,0.42857143,0.0,0.18181819,0.8877551,0.0,0.0,0.0,12.0,7.0,5.0,1.0,0.0,3.0220551,0.0,9.086923,1.239632,1.5714285
toomqygjlvmv.net,cryptolocker,16.0,12.0,2.0,0.0,0.0,15.0,1.0,0.0,0.0,3.0,0.2,12.0,0.8,11.0,0.73333335,0.06666667,3.3735573,3.807355,3.7004397,10.0,0.0,0.6666667,0.0,0.36363637,0.8977778,0.0,0.0,0.0,12.0,7.5,4.5,1.0,0.0,3.0849626,0.0,7.9764285,1.2248919,1.5333333
hqthnxngwgwyy.net,cryptolocker,17.0,13.0,2.0,0.0,0.0,16.0,1.0,0.0,0.0,1.0,0.0625,15.0,0.9375,9.0,0.5625,0.0625,3.0778196,3.7735572,3.807355,14.0,0.0,0.875,0.0,0.6666667,0.875,0.0,0.0,0.0,13.0,8.0,5.0,1.0,0.0,2.9312088,0.0,8.009334,1.4812974,1.5
aeampqqtilbd.com,cryptolocker,16.0,12.0,2.0,0.0,0.0,15.0,1.0,0.0,0.0,5.0,0.33333334,10.0,0.6666667,12.0,0.8,0.4,3.5068905,3.807355,3.7004397,5.0,0.0,0.33333334,0.0,0.25,0.9066667,0.0,0.0,0.0,12.0,7.5,4.5,1.0,0.0,3.251629,0.0,6.61,1.0473495,1.5333333
xnariukuuopwi.org,cryptolocker,17.0,13.0,2.0,0.0,0.0,16.0,1.0,0.0,0.0,8.0,0.5,8.0,0.5,11.0,0.6875,0.0625,3.3278196,3.9068906,3.807355,2.0,0.0,0.125,0.0,0.36363637,0.890625,0.0,0.0,0.0,13.0,8.0,5.0,1.0,0.0,3.180833,0.0,7.1246667,1.0030184,1.5
vmamthgulbnfuby.biz,cryptolocker,19.0,15.0,2.0,0.0,0.0,18.0,1.0,0.0,0.0,4.0,0.22222222,14.0,0.7777778,14.0,0.7777778,0.2777778,3.6835423,4.087463,4.0,4.0,0.0,0.22222222,0.0,0.21428572,0.91358024,0.0,0.0,0.0,15.0,9.0,6.0,1.0,0.0,3.5068905,0.0,7.7988234,1.11069,1.4444444
fxaobkufcccilk.co.uk,cryptolocker,20.0,14.0,3.0,0.0,0.0,18.0,1.0,0.0,0.0,6.0,0.33333334,12.0,0.6666667,10.0,0.5555556,0.44444445,3.127987,3.9698157,4.0,4.0,0.0,0.22222222,0.0,0.5,0.8703704,0.0,0.0,0.0,14.0,6.0,5.656854,0.0,0.0,3.182006,0.0,8.389412,1.4581455,1.4444444
qjflmafjvwdj.net,cryptolocker,16.0,12.0,2.0,0.0,0.0,15.0,1.0,0.0,0.0,2.0,0.13333334,13.0,0.8666667,12.0,0.8,0.33333334,3.4565647,3.807355,3.7004397,7.0,0.0,0.46666667,0.0,0.16666667,0.8977778,0.0,0.0,0.0,12.0,7.5,4.5,1.0,0.0,3.0220551,0.0,8.531428,1.5152185,1.5333333
mvqibhxlboqb.co.uk,cryptolocker,18.0,12.0,3.0,0.0,0.0,16.0,1.0,0.0,0.0,4.0,0.25,12.0,0.75,12.0,0.75,0.25,3.4528196,3.9068906,3.807355,5.0,0.0,0.3125,0.0,0.25,0.8984375,0.0,0.0,0.0,12.0,5.3333335,4.714045,0.0,0.0,3.0220551,0.0,9.010667,1.591543,1.5
hqjomfjmrjjrmj.org,cryptolocker,18.0,14.0,2.0,0.0,0.0,17.0,1.0,0.0,0.0,2.0,0.11764706,15.0,0.88235295,8.0,0.47058824,0.05882353,2.7274973,3.875,3.9068906,10.0,0.0,0.5882353,0.0,0.5,0.8235294,0.0,0.0,0.0,14.0,8.5,5.5,1.0,0.0,2.4956028,0.0,9.091875,2.0762074,1.4705882
ttxttwvrhlwx.co.uk,cryptolocker,18.0,12.0,3.0,0.0,0.0,16.0,1.0,0.0,0.0,2.0,0.125,14.0,0.875,11.0,0.6875,0.0625,3.25,3.7735572,3.807355,13.0,0.0,0.8125,0.0,0.27272728,0.875,0.0,0.0,0.0,12.0,5.3333335,4.714045,0.0,0.0,2.5849626,0.0,9.010667,1.3238679,1.5
mgincoblkpbpvf.com,cryptolocker,18.0,14.0,2.0,0.0,0.0,17.0,1.0,0.0,0.0,3.0,0.1764706,14.0,0.8235294,12.0,0.7058824,0.29411766,3.4992275,3.875,3.9068906,9.0,0.0,0.5294118,0.0,0.41666666,0.90657437,0.0,0.0,0.0,14.0,8.5,5.5,1.0,0.0,3.5216405,0.0,7.076875,1.1319147,1.4705882
vyugxxlkwtsgdi.com,cryptolocker,18.0,14.0,2.0,0.0,0.0,17.0,1.0,0.0,0.0,3.0,0.1764706,14.0,0.8235294,15.0,0.88235295,0.11764706,3.8521688,4.0,3.9068906,10.0,0.0,0.5882353,0.0,0.13333334,0.9273356,0.0,0.0,0.0,14.0,8.5,5.5,1.0,0.0,3.5216405,0.0,8.284375,1.0050662,1.4705882
wcatvlbwogtum.ru,cryptolocker,16.0,13.0,2.0,0.0,0.0,15.0,1.0,0.0,0.0,4.0,0.26666668,11.0,0.73333335,12.0,0.8,0.2,3.5068905,3.807355,3.7004397,5.0,0.0,0.33333334,0.0,0.25,0.9066667,0.0,0.0,0.0,13.0,7.5,5.5,1.0,0.0,3.3927474,0.0,8.155,0.941535,1.5333333
bkpqydsdiqpgxga.ru,cryptolocker,18.0,15.0,2.0,0.0,0.0,17.0,1.0,0.0,0.0,3.0,0.1764706,14.0,0.8235294,13.0,0.7647059,0.23529412,3.6168747,4.0,3.9068906,8.0,0.0,0.47058824,0.0,0.30769232,0.9134948,0.0,0.0,0.0,15.0,8.5,6.5,1.0,0.0,3.3735573,0.0,9.115,1.3510427,1.4705882
cypcdkrbejqeuq.co.uk,cryptolocker,20.0,14.0,3.0,0.0,0.0,18.0,1.0,0.0,0.0,5.0,0.2777778,13.0,0.7222222,12.0,0.6666667,0.3888889,3.4613202,4.087463,4.0,8.0,0.0,0.44444445,0.0,0.41666666,0.90123457,0.0,0.0,0.0,14.0,6.0,5.656854,0.0,0.0,3.3787835,0.0,8.469412,1.3932611,1.4444444
